  -4.83333333333333       2.697268908829273E-003
  -4.50000000000000       8.045665649784674E-003
  -4.16666666666667       1.337158017212789E-002
  -3.83333333333333       1.853370467804769E-002
  -3.50000000000000       2.367025228346090E-002
  -3.16666666666667       2.921697881247795E-002
  -2.83333333333333       3.473443193201364E-002
  -2.50000000000000       4.020172629131983E-002
  -2.16666666666667       4.557211148253472E-002
  -1.83333333333333       5.116251624975407E-002
  -1.50000000000000       5.686797804804593E-002
  -1.16666666666667       6.247313583321975E-002
 -0.833333333333333       6.820561081260645E-002
 -0.500000000000000       7.485175084970409E-002
 -0.166666666666667       8.225485578127507E-002
  0.166666666666667       7.746397153661644E-002
  0.500000000000000       7.178712729136177E-002
  0.833333333333333       6.636642575427290E-002
   1.16666666666667       6.089492911111397E-002
   1.50000000000000       5.570450672589290E-002
   1.83333333333333       5.011399089831458E-002
   2.16666666666667       4.494776916563835E-002
   2.50000000000000       3.945605503470072E-002
   2.83333333333333       3.423134201324125E-002
   3.16666666666667       2.900752197710049E-002
   3.50000000000000       2.380384588877100E-002
   3.83333333333333       1.887838950699084E-002
   4.16666666666667       1.382569247259652E-002
   4.50000000000000       8.332662126323592E-003
   4.83333333333333       2.803714259634979E-003
   5.00000000000000       0.000000000000000E+000
