        4836        2742          87          23
  0.934987187385559       0.456233084201813       0.999999821186066     
  0.823709249496460       0.787727296352386       0.979157328605652     
  0.575505435466766       0.692576706409454       0.282461106777191     
  0.209931194782257       0.862722158432007       0.904756724834442     
  0.228177428245544       5.300128459930420E-002  0.589338600635529     
  0.172235250473022       0.650946557521820       0.219637215137482     
  0.749285459518433       0.394597947597504       0.876876711845398     
  0.183179497718811       0.185068130493164       0.113475024700165     
  0.758048415184021       0.173676073551178       8.731061220169067E-002
  9.902274608612061E-002  0.630947530269623       0.197904348373413     
  0.638438284397125       0.837158739566803       0.249397754669189     
  6.897592544555664E-002  0.374067962169647       0.139503598213196     
  0.714676976203918       0.921140611171722       0.381047606468201     
  0.188454806804657       0.532220780849457       0.139451146125793     
  0.474846780300140       0.294208288192749       0.349142491817474     
  0.424243688583374       0.819528162479401       0.861515104770660     
  0.878295063972473       0.184449076652527       0.421068787574768     
  0.359966456890106       0.918916106224060       1.360052824020386E-002
  0.662987112998962       0.887329399585724       0.538083195686340     
  0.508589863777161       0.769696474075317       0.965357303619385     
  0.325152635574341       0.411271572113037       0.319134950637817     
  0.893582880496979       0.768558025360107       0.669544935226440     
  0.368178546428680       0.896987915039062       0.776472270488739     
  0.178672909736633       0.623948991298676       0.693410336971283     
  0.254560649394989       0.210019409656525       0.255624473094940     
  5.214387178421021E-002  0.944771826267242       0.479546844959259     
  8.043873310089111E-002  0.130930304527283       0.989125192165375     
  0.243610143661499       0.941478967666626       0.885813474655151     
  0.843503057956696       0.859989225864410       0.981015443801880     
  0.555346012115479       0.797410249710083       0.872120797634125     
  0.952215075492859       0.479235351085663       1.351857185363770E-002
  0.319914400577545       0.999520838260651       0.948824286460876     
  0.486166536808014       0.793867409229279       0.965567886829376     
  0.687821030616760     
